"","Year","State","measure","data_item","unit","Domain","Domain.Category","Value"
"2957",2017,"GEORGIA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","0"
"2958",2017,"GEORGIA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"2959",2017,"GEORGIA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"2960",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","24"
"2961",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","0"
"2962",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"2963",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","28"
"2964",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","25"
"2965",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","69"
"2966",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","0"
"2967",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","27"
"2968",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","0"
"2969",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","20"
"2970",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","6"
"2971",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","26"
"2972",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","22"
"2973",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","13"
"2974",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","0"
"2975",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","42"
"2976",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","0"
"2977",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","28"
"2978",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","0"
"2979",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","85"
"2980",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BUTOXYETHYL TRICLOPY = 116004)","0"
"2981",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","3"
"2982",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","19"
"2983",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","21"
"2984",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","26"
"2985",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","30"
"2986",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","0"
"2987",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","0"
"2988",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","0"
"2989",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","24"
"2990",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","14"
"2991",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","0"
"2992",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROMETRYN = 80805)","0"
"2993",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROPAZINE = 80808)","0"
"2994",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0"
"2995",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","26"
"2996",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","66"
"2997",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIETHYLAMINE TRICLO = 116002)","0"
"2998",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","14"
"2999",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","0"
"3000",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0"
"3001",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","0"
"3002",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","26"
"3003",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","0"
"3004",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","0"
"3005",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","0"
"3006",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","40"
"3007",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0"
"3008",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","23"
"3009",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","3"
"3010",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"3011",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","77"
"3012",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","41"
"3013",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)","0"
"3014",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","6"
"3015",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (HARPIN A B PROTEIN = 6506)","0"
"3016",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","0"
"3017",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"3018",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"3019",2017,"GEORGIA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","10"
"3020",2017,"GEORGIA","TAME"," "," ","TOTAL","NOT SPECIFIED","8,800"
"3021",2017,"GEORGIA","TAME"," "," MEASURED IN LB","TOTAL","NOT SPECIFIED","32,910,000"
"3022",2017,"GEORGIA","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","68,229,000"
"3023",2017,"GEORGIA","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","25,650,000"
"3024",2017,"GEORGIA","TAME"," NOT SOLD - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","100,000"
"3025",2017,"GEORGIA","TAME"," PROCESSING - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","5,298,000"
"3026",2017,"GEORGIA","TAME"," PROCESSING - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","7,160,000"
"3027",2017,"GEORGIA","TAME"," UTILIZED - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","73,527,000"
"3028",2017,"GEORGIA","TAME"," UTILIZED - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","32,810,000"
"3029",2017,"GEORGIA","TAME"," UTILIZED - YIELD"," MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","3,730"
"3030",2017,"MAINE","WILD"," "," ","TOTAL","NOT SPECIFIED","17,000"
"3031",2017,"MAINE","WILD"," "," MEASURED IN LB","TOTAL","NOT SPECIFIED","67,800,000"
"3032",2017,"MAINE","WILD"," FRESH MARKET - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","770,000"
"3033",2017,"MAINE","WILD"," FRESH MARKET - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","350,000"
"3034",2017,"MAINE","WILD"," NOT SOLD - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","150,000"
"3035",2017,"MAINE","WILD"," PROCESSING - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","16,791,000"
"3036",2017,"MAINE","WILD"," PROCESSING - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","67,300,000"
"3037",2017,"MAINE","WILD"," UTILIZED - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","17,561,000"
"3038",2017,"MAINE","WILD"," UTILIZED - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","67,650,000"
"3039",2017,"MAINE","WILD"," UTILIZED - YIELD"," MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","3,980"
"3040",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","4,100"
"3041",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)","0"
"3042",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"3043",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)","0"
"3044",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","1,200"
"3045",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","14,000"
"3046",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","12,900"
"3047",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","1,800"
"3048",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","0"
"3049",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","0"
"3050",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","0"
"3051",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","3,400"
"3052",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","400"
"3053",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","1,900"
"3054",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","1,400"
"3055",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","800"
"3056",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","0"
"3057",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","0"
"3058",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","0"
"3059",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","1,200"
"3060",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","5,300"
"3061",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","1,400"
"3062",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","600"
"3063",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","2,400"
"3064",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","0"
"3065",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","72,000"
"3066",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","16,600"
"3067",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","0"
"3068",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","0"
"3069",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","200"
"3070",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)","0"
"3071",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)","0"
"3072",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","16,100"
"3073",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","400"
"3074",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","0"
"3075",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1,100"
"3076",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","1,400"
"3077",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)","0"
"3078",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","1,100"
"3079",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)","0"
"3080",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","700"
"3081",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","0"
"3082",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","15,800"
"3083",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","0"
"3084",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,300"
"3085",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","1,900"
"3086",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PRONAMIDE = 101701)","0"
"3087",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","0"
"3088",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0"
"3089",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","6,100"
"3090",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","200"
"3091",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","2,300"
"3092",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","51,700"
"3093",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","1,200"
"3094",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)","0"
"3095",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,800"
"3096",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","0"
"3097",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0"
"3098",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","0"
"3099",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","0"
"3100",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","1,500"
"3101",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","500"
"3102",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","900"
"3103",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","0"
"3104",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","1,400"
"3105",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","9,600"
"3106",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","15,800"
"3107",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","2,200"
"3108",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","38,900"
"3109",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0"
"3110",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"3111",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)","0"
"3112",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","0"
"3113",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","75,700"
"3114",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,000"
"3115",2017,"MICHIGAN","BEARING"," "," MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","0"
